feature_rank_by_size,semantic_name_group,area_name,macroRegion,langLabel,langCode,standard_lemma_map_category,mentions,poems,standard_lemma_types,top_standard_lemmas,top_english_variants
5,Jesus / Christ,Pori,Finland/Savo-Karelia,Finnish,su,Jeesus,3,3,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Porsanki,Finland/Savo-Karelia,Kven Finnish,su,Jeesus,3,3,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Puhja,Estonia core/west,South Estonian,viE,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Puhja,Estonia core/west,South Estonian,viE,Jesus,1,1,1,Jesus (1),Jesus (1)
5,Jesus / Christ,Puolanka,Finland/Savo-Karelia,Finnish,su,Jeesus,3,3,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Puumala,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Puumala,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Pyhäjärvi Ol.,Finland/Savo-Karelia,Finnish,su,Jesus,2,2,1,Jesus (2),Jesus (2)
5,Jesus / Christ,Pyhäjärvi Ul.,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Pyhäjärvi Ul.,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Pyhäjärvi Vpl.,Finland/Savo-Karelia,Finnish,su,Kristus,2,2,1,Kristus (2),Christ (2)
5,Jesus / Christ,Pyhäjärvi Vpl.,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Pyhämaa,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Pälkjärvi,Finland/Savo-Karelia,Finnish,su,Jesus,3,1,1,Jesus (3),Jesus (3)
5,Jesus / Christ,Pälkäne,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Pärnu-Jaagupi,Estonia core/west,North Estonian,viP,Jeesus,7,1,1,Jeesus (7),Jesus (7)
5,Jesus / Christ,Pärnu-Jaagupi,Estonia core/west,North Estonian,viP,Jeesuke,3,1,1,Jeesuke (3),Jesus (3)
5,Jesus / Christ,Põltsamaa,Estonia core/west,North Estonian,viP,Jeesus,5,3,1,Jeesus (5),Jesus (5)
5,Jesus / Christ,Põlva,South Estonia/Seto,South Estonian,viE,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Pöide,Estonia core/west,North Estonian,viP,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Pühalepa,Estonia core/west,North Estonian,viP,Other,1,1,1,Jeesusesse (1),Jesus (1)
5,Jesus / Christ,Rannu,Estonia core/west,South Estonian,viE,Jeesus,3,1,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Rannu,Estonia core/west,South Estonian,viE,Kristus,2,2,1,Kristus (2),Christ (2)
5,Jesus / Christ,Rantasalmi,Finland/Savo-Karelia,Finnish,su,Jeesus,4,3,1,Jeesus (4),Jesus (4)
5,Jesus / Christ,Rantsila,Finland/Savo-Karelia,Finnish,su,Jeesus,4,2,1,Jeesus (4),Jesus (4)
5,Jesus / Christ,Rautavaara,Finland/Savo-Karelia,Finnish,su,Jeesus,10,5,1,Jeesus (10),Jesus (10)
5,Jesus / Christ,Rautjärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Rautu,Finland/Savo-Karelia,Finnish,su,Jeesus,4,3,1,Jeesus (4),Jesus (4)
5,Jesus / Christ,Reisjärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Renko,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Renko,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,1,Jesus (1),Jesus (1)
5,Jesus / Christ,Repola,East Karelia/Veps/Tver,Karelian Proper,kaV,Jeesus,9,2,1,Jeesus (9),Jesus (9)
5,Jesus / Christ,Repola,East Karelia/Veps/Tver,Karelian Proper,kaV,Kristus,3,2,1,Kristus (3),Christ (3)
5,Jesus / Christ,Riipuskala,East Karelia/Veps/Tver,Karelian Proper,ka,Kristus,2,2,1,Kristus (2),Christ (2)
5,Jesus / Christ,Riistavesi,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Risti,Estonia core/west,North Estonian,viP,Jeesuke,2,1,1,Jeesuke (2),Jesus (2)
5,Jesus / Christ,Risti,Estonia core/west,North Estonian,viP,Jeesus,2,1,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Ristiina,Finland/Savo-Karelia,Finnish,su,Kristus,2,1,1,Kristus (2),Christ (2)
5,Jesus / Christ,Ristiina,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Ropsu,Ingria,Finnish,su,Jeesus,3,1,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Rovaniemi,Finland/Savo-Karelia,Finnish,su,Jeesus,5,5,1,Jeesus (5),Jesus (5)
5,Jesus / Christ,Ruskeala,East Karelia/Veps/Tver,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Ruskeala,East Karelia/Veps/Tver,Finnish,su,Jesus,1,1,1,Jesus (1),Jesus (1)
5,Jesus / Christ,Räisälä,Finland/Savo-Karelia,Finnish,su,Jeesus,2,1,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Räpina,South Estonia/Seto,South Estonian,viE,Jeesus,14,2,1,Jeesus (14),Jesus (14)
5,Jesus / Christ,Rääkkylä,Finland/Savo-Karelia,Finnish,su,Jeesus,5,5,1,Jeesus (5),Jesus (5)
5,Jesus / Christ,Rääkkylä,Finland/Savo-Karelia,Finnish,su,Jesus,2,1,1,Jesus (2),Jesus (2)
5,Jesus / Christ,Rääkkylä,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Rääpyvä,Ingria,Finnish,su,Jesus,2,2,1,Jesus (2),Jesus (2)
5,Jesus / Christ,Rääpyvä,Ingria,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Rõngu,Estonia core/west,South Estonian,viE,Jeesus,13,10,1,Jeesus (13),Jesus (13)
5,Jesus / Christ,Rõngu,Estonia core/west,South Estonian,viE,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Rõuge,South Estonia/Seto,South Estonian,viE,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Saarde,Estonia core/west,North Estonian,viP,Jeesus,6,5,1,Jeesus (6),Jesus (6)
5,Jesus / Christ,Saarde,Estonia core/west,North Estonian,viP,Kristus,4,3,1,Kristus (4),Christ (4)
5,Jesus / Christ,Saarijärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Sahalahti,Finland/Savo-Karelia,Finnish,su,Jesus,2,1,1,Jesus (2),Jesus (2)
5,Jesus / Christ,Sahalahti,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Sakkola,Finland/Savo-Karelia,Finnish,su,Jeesus,7,3,1,Jeesus (7),Jesus (7)
5,Jesus / Christ,Sakkola,Finland/Savo-Karelia,Finnish,su,Jesus,4,3,1,Jesus (4),Jesus (4)
5,Jesus / Christ,Salmi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Jeesus,32,10,1,Jeesus (32),Jesus (32)
5,Jesus / Christ,Salmi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Kristus,8,8,1,Kristus (8),Christ (8)
5,Jesus / Christ,Salmi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Other,4,2,2,hristos (3); Kristus (loanword) (1),Christ (4)
5,Jesus / Christ,Sangaste,Estonia core/west,South Estonian,viE,Jeesus,4,4,1,Jeesus (4),Jesus (4)
5,Jesus / Christ,Sangaste,Estonia core/west,South Estonian,viE,Kristus,3,3,1,Kristus (3),Christ (3)
5,Jesus / Christ,Sangaste,Estonia core/west,South Estonian,viE,Other,1,1,1,Jeesusesse (1),Jesus (1)
5,Jesus / Christ,Sauvo,Finland/Savo-Karelia,Finnish,su,Jeesus,3,1,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Sauvo,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Savitaipale,Finland/Savo-Karelia,Finnish,su,Jeesus,2,1,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Savitaipale,Finland/Savo-Karelia,Finnish,su,Jeesuksen,1,1,1,Jeesuksen (1),Jesus (1)
5,Jesus / Christ,Seiskari,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Serepetta,Ingria,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Serepetta,Ingria,Finnish,su,Jesus,1,1,1,Jesus (1),Jesus (1)
5,Jesus / Christ,Serepetta,Ingria,Finnish,su,Kiesus,1,1,1,Kiesus (1),Jesus (1)
5,Jesus / Christ,Setumaa,South Estonia/Seto,South Estonian,viE,Jeesus,64,15,1,Jeesus (64),Jesus (64)
5,Jesus / Christ,Setumaa,South Estonia/Seto,South Estonian,viE,Jesus,1,1,1,Jesus (1),Jesus (1)
5,Jesus / Christ,Siikainen,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Simo,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Simuna,Estonia core/west,North Estonian,viP,Jeesus,5,4,1,Jeesus (5),Jesus (5)
5,Jesus / Christ,Skuoritsa,Ingria,Finnish,su,Jeesus,5,2,1,Jeesus (5),Jesus (5)
5,Jesus / Christ,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Jesus,7,4,1,Jesus (7),Jesus (7)
5,Jesus / Christ,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Jeesus,5,4,1,Jeesus (5),Jesus (5)
5,Jesus / Christ,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Kiesus,1,1,1,Kiesus (1),Jesus (1)
5,Jesus / Christ,Sodankylä,Finland/Savo-Karelia,Finnish,su,Jeesus,9,9,1,Jeesus (9),Jesus (9)
5,Jesus / Christ,Soikkola,Ingria,Ingrian,in,Jeesus,14,9,1,Jeesus (14),Jesus (14)
5,Jesus / Christ,Soikkola,Ingria,Ingrian,in,Jesus,5,3,1,Jesus (5),Jesus (5)
5,Jesus / Christ,Soikkola,Ingria,Ingrian,in,Kristus,5,3,1,Kristus (5),Christ (5)
5,Jesus / Christ,Soikkola,Ingria,Ingrian,in,Kiesus,2,2,1,Kiesus (2),Jesus (2)
5,Jesus / Christ,Soikkola,Ingria,Ingrian,in,Other,1,1,1,Kiesuksen (1),Jesus (1)
5,Jesus / Christ,Somerniemi,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Somerniemi,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Somero,Finland/Savo-Karelia,Finnish,su,Jeesus,4,4,1,Jeesus (4),Jesus (4)
5,Jesus / Christ,Somero,Finland/Savo-Karelia,Finnish,su,Kristus,2,2,1,Kristus (2),Christ (2)
5,Jesus / Christ,Somero,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,1,Jesus (1),Jesus (1)
5,Jesus / Christ,Sonkajärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Sortavala,East Karelia/Veps/Tver,Finnish,su,Jeesus,8,5,1,Jeesus (8),Jesus (8)
5,Jesus / Christ,Sortavala,East Karelia/Veps/Tver,Finnish,su,(proper noun),1,1,1,(proper noun) (1),Jesus (1)
5,Jesus / Christ,Sotkamo,Finland/Savo-Karelia,Finnish,su,Jeesus,4,4,1,Jeesus (4),Jesus (4)
5,Jesus / Christ,Soutjärvi,East Karelia/Veps/Tver,Veps,ve,Kristus,3,2,1,Kristus (3),Christ (3)
5,Jesus / Christ,Spankkova,Ingria,Finnish,su,Jeesus,5,3,1,Jeesus (5),Jesus (5)
5,Jesus / Christ,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Jeesus,162,58,1,Jeesus (162),Jesus (162)
5,Jesus / Christ,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Jesus,9,5,1,Jesus (9),Jesus (9)
5,Jesus / Christ,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Kristus,7,5,1,Kristus (7),Christ (7)
5,Jesus / Christ,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Other,4,3,4,Kristo (1); kristuksen (1); Raamattu & Kristus (1); Kristus & raati (1),Christ (4)
5,Jesus / Christ,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Jesus,31,5,1,Jesus (31),Jesus (31)
5,Jesus / Christ,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Jeesus,22,8,1,Jeesus (22),Jesus (22)
5,Jesus / Christ,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Kristus,4,2,1,Kristus (4),Christ (4)
5,Jesus / Christ,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Jeesuksen,2,2,1,Jeesuksen (2),Jesus (2)
5,Jesus / Christ,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Other,1,1,1,Jeesukselta (1),Jesus (1)
5,Jesus / Christ,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Suonenjoki,Finland/Savo-Karelia,Finnish,su,Jeesus,6,3,1,Jeesus (6),Jesus (6)
5,Jesus / Christ,Suoniemi,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Suure-Jaani,Estonia core/west,North Estonian,viP,Jeesukene,6,1,1,Jeesukene (6),Jesus (6)
5,Jesus / Christ,Suure-Jaani,Estonia core/west,North Estonian,viP,Jeesus,6,4,1,Jeesus (6),Jesus (6)
5,Jesus / Christ,Svärdsjö,Finland/Savo-Karelia,Finnish,su,Kiesus,1,1,1,Kiesus (1),Jesus (1)
5,Jesus / Christ,Sysmä,Finland/Savo-Karelia,Finnish,su,Jesus,4,3,1,Jesus (4),Jesus (4)
5,Jesus / Christ,Sysmä,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Sysmä,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Sääksmäki,Finland/Savo-Karelia,Finnish,su,Jeesus,18,11,1,Jeesus (18),Jesus (18)
5,Jesus / Christ,Sääksmäki,Finland/Savo-Karelia,Finnish,su,Jesus,6,1,1,Jesus (6),Jesus (6)
5,Jesus / Christ,Sääksmäki,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Sääminki,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Södra Finnskoga,Finland/Savo-Karelia,Finnish,su,Jeesus,4,4,1,Jeesus (4),Jesus (4)
5,Jesus / Christ,Taipalsaari,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Tammela,Finland/Savo-Karelia,Finnish,su,Jeesus,8,7,1,Jeesus (8),Jesus (8)
5,Jesus / Christ,Tammela,Finland/Savo-Karelia,Finnish,su,Jesus,5,4,1,Jesus (5),Jesus (5)
5,Jesus / Christ,Tammela,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Tampere,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Tarvasjoki,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Tarvastu,Estonia core/west,South Estonian,viE,Jeesus,3,3,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Tarvastu,Estonia core/west,South Estonian,viE,Kristus,3,3,1,Kristus (3),Christ (3)
5,Jesus / Christ,Tarvastu,Estonia core/west,South Estonian,viE,Other,3,1,2,Eesuke (2); Eesus (1),Jesus (3)
5,Jesus / Christ,Teisko,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Teisko,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Terijoki,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Tervo,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Tervola,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Tohmajärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,18,12,1,Jeesus (18),Jesus (18)
5,Jesus / Christ,Tohmajärvi,Finland/Savo-Karelia,Finnish,su,Jesus,5,2,1,Jesus (5),Jesus (5)
5,Jesus / Christ,Toksova,Ingria,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Toksova,Ingria,Finnish,su,Jesus,1,1,1,Jesus (1),Jesus (1)
5,Jesus / Christ,Tori,Estonia core/west,North Estonian,viP,Jeesus,16,7,1,Jeesus (16),Jesus (16)
5,Jesus / Christ,Tori,Estonia core/west,North Estonian,viP,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Tottijärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Tulemajärvi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Jeesus,4,4,1,Jeesus (4),Jesus (4)
5,Jesus / Christ,Tulemajärvi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Kristus,3,3,1,Kristus (3),Christ (3)
5,Jesus / Christ,Tulemajärvi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Jesus,1,1,1,Jesus (1),Jesus (1)
5,Jesus / Christ,Tuulos,Finland/Savo-Karelia,Finnish,su,Jeesus,3,2,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Tuupovaara,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,1,Jesus (1),Jesus (1)
5,Jesus / Christ,Tuutari,Ingria,Finnish,su,Jesus,3,2,1,Jesus (3),Jesus (3)
5,Jesus / Christ,Tuutari,Ingria,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Tyrvää,Finland/Savo-Karelia,Finnish,su,Jeesus,4,2,1,Jeesus (4),Jesus (4)
5,Jesus / Christ,Tyrö,Ingria,Finnish,su,Jeesus,12,7,1,Jeesus (12),Jesus (12)
5,Jesus / Christ,Tyrö,Ingria,Finnish,su,Jesus,1,1,1,Jesus (1),Jesus (1)
5,Jesus / Christ,Tytärsaari,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Tõstamaa,Estonia core/west,North Estonian,viP,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Töysä,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Türi,Estonia core/west,North Estonian,viP,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Türi,Estonia core/west,North Estonian,viP,Kristus,2,2,1,Kristus (2),Christ (2)
5,Jesus / Christ,Türi,Estonia core/west,North Estonian,viP,Other,1,1,1,Jeesusikene (1),Jesus (1)
5,Jesus / Christ,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Jeesus,3,3,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Urjala,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Urvaste,South Estonia/Seto,South Estonian,viE,Jeesus,29,7,1,Jeesus (29),Jesus (29)
5,Jesus / Christ,Urvaste,South Estonia/Seto,South Estonian,viE,Kristus,3,3,1,Kristus (3),Christ (3)
5,Jesus / Christ,Urvaste,South Estonia/Seto,South Estonian,viE,Other,1,1,1,Jeesuse (1),Jesus (1)
5,Jesus / Christ,Uskela,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Uukuniemi,East Karelia/Veps/Tver,Finnish,su,Jesus,5,2,1,Jesus (5),Jesus (5)
5,Jesus / Christ,Uukuniemi,East Karelia/Veps/Tver,Finnish,su,Jeesus,3,2,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Uusikaarlepyy,Finland/Savo-Karelia,Outside selected Finnic areas,ru,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Uusikaupunki,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Uusikaupunki,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,kristittyjen maa (1),Christ (1)
5,Jesus / Christ,Valjala,Estonia core/west,North Estonian,viP,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Valkjärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,3,2,1,Jeesus (3),Jesus (3)
5,Jesus / Christ,Valtimo,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Vanaja,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Vanaja,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Varpaisjärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,7,6,1,Jeesus (7),Jesus (7)
5,Jesus / Christ,Vastseliina,South Estonia/Seto,South Estonian,viE,Jeesus,46,13,1,Jeesus (46),Jesus (46)
5,Jesus / Christ,Vastseliina,South Estonia/Seto,South Estonian,viE,Kristus,2,2,1,Kristus (2),Christ (2)
5,Jesus / Christ,Vastseliina,South Estonia/Seto,South Estonian,viE,Other,1,1,1,Jeesuse (1),Jesus (1)
5,Jesus / Christ,Vehmaa,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Venjoki,Ingria,Finnish,su,Jeesus,5,2,1,Jeesus (5),Jesus (5)
5,Jesus / Christ,Vesilahti,Finland/Savo-Karelia,Finnish,su,Jeesus,2,1,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Vigala,Estonia core/west,North Estonian,viP,Jeesus,4,4,1,Jeesus (4),Jesus (4)
5,Jesus / Christ,Vigala,Estonia core/west,North Estonian,viP,Kristus,3,3,1,Kristus (3),Christ (3)
5,Jesus / Christ,Vihanti,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Viipuri,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Viljakkala,Finland/Savo-Karelia,Finnish,su,Jeesus,2,1,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Viljandi,Estonia core/west,North Estonian,viP,Jeesus,12,4,1,Jeesus (12),Jesus (12)
5,Jesus / Christ,Virrat,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Virtasalmi,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Viru-Nigula,Estonia core/west,North Estonian,viP,Jeesus,2,1,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Vitele,East Karelia/Veps/Tver,Livvi-Karelian,ka,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Vittanki,Finland/Savo-Karelia,Tornedalen Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Jeesus,13,9,1,Jeesus (13),Jesus (13)
5,Jesus / Christ,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Other,1,1,1,Jeesus & vija (1),Jesus (1)
5,Jesus / Christ,Vuole,Ingria,Finnish,su,Jeesus,16,10,1,Jeesus (16),Jesus (16)
5,Jesus / Christ,Vuole,Ingria,Finnish,su,Jesus,5,4,1,Jesus (5),Jesus (5)
5,Jesus / Christ,Vuole,Ingria,Finnish,su,Kristus,2,2,1,Kristus (2),Christ (2)
5,Jesus / Christ,Vuole,Ingria,Finnish,su,Other,1,1,1,Jeesu (1),Jesus (1)
5,Jesus / Christ,Vähäkyrö,Finland/Savo-Karelia,Finnish,su,Kristus,3,1,1,Kristus (3),Christ (3)
5,Jesus / Christ,Vähäkyrö,Finland/Savo-Karelia,Finnish,su,Jeesus,2,1,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Väike-Maarja,Estonia core/west,North Estonian,viP,Jeesus,6,5,1,Jeesus (6),Jesus (6)
5,Jesus / Christ,Väike-Maarja,Estonia core/west,North Estonian,viP,Jeesukene,1,1,1,Jeesukene (1),Jesus (1)
5,Jesus / Christ,Vändra,Estonia core/west,North Estonian,viP,Jeesus,1,1,1,Jeesus (1),Jesus (1)
5,Jesus / Christ,Ylihärmä,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Yläne,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,1,Jeesus (2),Jesus (2)
5,Jesus / Christ,Yläne,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,1,Kristus (1),Christ (1)
5,Jesus / Christ,Östmark,Finland/Savo-Karelia,Finnish,su,Jeesus,8,8,1,Jeesus (8),Jesus (8)
5,Jesus / Christ,Östmark,Finland/Savo-Karelia,Finnish,su,Kristus,2,2,1,Kristus (2),Christ (2)
6,Anna / Anne / Ann / Anni,Alahärmä,Finland/Savo-Karelia,Finnish,su,Anna,1,1,1,Anna (1),Anna (1)
6,Anna / Anne / Ann / Anni,Alatornio,Finland/Savo-Karelia,Finnish,su,Anni,4,3,1,Anni (4),Anni/Annie (3); Ann (1)
6,Anna / Anne / Ann / Anni,Alatornio,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Annikka (hypocoristic) (1),Anni/Annie (1)
6,Anna / Anne / Ann / Anni,Ambla,Estonia core/west,North Estonian,viP,Anne,13,11,1,Anne (13),Anne (11); Anna (2)
